🇨🇳｜自用VIP,#genre#
三立戏剧,http://50.7.220.74:8278/sanlixiju_twn/playlist.m3u8?tid=MCFC5174201151742011&ct=19193&tsum=27477ddeec029345da276c2c903f09c2
人间卫视,http://60.251.33.252:18561/.m3u8
大爱,http://60.251.33.252:18567/.m3u8
陌陌综合,rtmp://59.124.75.138:1935/sat/tv761
MOMO综合,rtmp://59.124.75.150/sat/tv761
MOMO综合,rtmp://59.124.75.138/sat/tv761
MOMO综合,http://59.125.122.90:18576/http/192.168.1.9:8081/hls/76/818/momo_max.m3u8
MOMO综合,http://59.125.122.90:18576/http/192.168.1.9:8081/hls/76/818/ch08.m3u8
MOMO综合,http://59.125.122.90:18576/http/192.168.1.9:8081/hls/68/810/ch01.m3u8
MOMO综合,http://59.125.122.90:18576/http/192.168.1.9:8066/hls/210/10010/ch00.m3u8
MOMO综合,http://59.125.122.90:18576/.m3u8
MOMO综合,http://59.125.122.90:18576/.m3u8

💞｜iHOT,#genre#
iHOT爱体育,http://111.11.123.49:6610/000000001000/6000000006000290630/1.m3u8?Contentid=6000000006000290630&livemode=1&stbId=3&channel-id=wasusyt
IHOT-Y+,http://live.aikan.miguvideo.com/PLTV/88888888/224/3221230226/index.m3u8
IHOT-Y+,http://117.148.179.160/PLTV/88888888/224/3221230226/index.m3u8
精品体育,http://39.135.32.236:6610/PLTV/77777777/224/3221225724/index.m3u8?
CHC动作电影,http://117.148.179.138/PLTV/88888888/224/3221231580/index.m3u8
NewTV超级电视剧,http://39.134.115.163:8080/PLTV/88888910/224/3221225625/index.m3u8
NewTV超级体育,http://39.135.138.58:18890/PLTV/88888888/224/3221225622/index.m3u8
NewTV超级体育,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225767/index.m3u8
NewTV古装剧场 4M1080,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225678/index.m3u8
NewTV海外剧场 4M1080,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225712/index.m3u8



🎎｜VIP高清秒播,#genre#
日本秒播1,https://jdvv009.microclassonline.com/20220722/9vucLIJR/index.m3u8
日本秒播2,https://jdvv009.microclassonline.com/20220627/dOoXu3t6/index.m3u8
日本秒播3,https://jdvv009.microclassonline.com/20220710/hEddgRFa/index.m3u8
日本秒播4,https://jdvv009.microclassonline.com/20220702/9d7fz9yy/index.m3u8
日本秒播5,https://jdvv009.microclassonline.com/20220803/QkW6Ms6i/index.m3u8
日本秒播6,https://jdvv009.microclassonline.com/20220608/0yHNXx4d/index.m3u8
日本秒播7,https://jdvv009.microclassonline.com/20220530/FjP5N3Ye/index.m3u8
日本秒播8,https://jdvv009.microclassonline.com/20220522/5XPgv3p4/index.m3u8
日本秒播9,https://jdvv009.microclassonline.com/20220504/tYjmgGb1/index.m3u8
日本秒播10,https://jdvv009.microclassonline.com/20220429/VWkp7tb4/index.m3u8
日本秒播11,https://jdvv009.microclassonline.com/20220302/08GjB9IY/index.m3u8
日本秒播12,https://jdvv009.microclassonline.com/20220724/zovDxRw2/index.m3u8
日本秒播13,https://jdvv009.microclassonline.com/20220726/Ql6PS69p/index.m3u8
日本秒播14,https://jdvv009.microclassonline.com/20220719/6MYUt4gd/index.m3u8
日本秒播15,https://jdvv009.microclassonline.com/20220714/HXwz9wlV/index.m3u8
日本秒播16,https://jdvv009.microclassonline.com/20220708/nqGboUPK/index.m3u8
日本秒播17,https://jdvv009.microclassonline.com/20220708/a7c8eGjN/index.m3u8
日本秒播18,https://jdvv009.microclassonline.com/20220630/hz83yWsW/index.m3u8
日本秒播19,https://jdvv009.microclassonline.com/20220630/OYnsnPKG/index.m3u8
日本秒播20,https://jdvv009.microclassonline.com/20220617/Rdki83ae/index.m3u8
日本秒播21,https://jdvv009.microclassonline.com/20220702/yT24MyGU/index.m3u8
日本秒播22,https://jdvv009.microclassonline.com/20220613/sfszwHP3/index.m3u8
日本秒播23,https://jdvv009.microclassonline.com/20220608/0yHNXx4d/index.m3u8
日本秒播24,https://jdvv009.microclassonline.com/20220508/vIdVdHCU/index.m3u8
日本秒播25,https://jdvv009.microclassonline.com/20220724/xK9aLB7l/index.m3u8
日本秒播26,https://jdvv009.microclassonline.com/20220716/tg4TNzri/index.m3u8
日本秒播27,https://jdvv009.microclassonline.com/20220712/iOrBvmDk/index.m3u8
日本秒播28,https://jdvv009.microclassonline.com/20220618/zRmN7C95/index.m3u8
日本秒播29,https://jdvv009.microclassonline.com/20220617/RjkugH8X/index.m3u8
日本秒播30,https://jdvv009.microclassonline.com/20220613/sfszwHP3/index.m3u8

国外秒播1,https://jdvv009.microclassonline.com/20220701/OJh4diO9/index.m3u8
国外秒播2,https://jdvv009.microclassonline.com/20220707/E7Ggbnka/index.m3u8
国外秒播3,https://jdvv009.microclassonline.com/20220712/L5ROx815/index.m3u8
国外秒播4,https://jdvv009.microclassonline.com/20220718/VSAlJ8LD/index.m3u8
国外秒播5,https://jdvv009.microclassonline.com/20220730/tF3Yw6R3/index.m3u8
国外秒播6,https://jdvv009.microclassonline.com/20220818/Wsvvnfr9/index.m3u8

【柚子猫】1,https://jdvv009.microclassonline.com/20220606/a5Zu4C1x/index.m3u8
【柚子猫】2,https://jdvv009.microclassonline.com/20220531/iTYVhhnE/index.m3u8
【柚子猫】3,https://jdvv009.microclassonline.com/20220528/ZFMbgNDB/index.m3u8
【柚子猫】4,https://jdvv009.microclassonline.com/20220515/T18ZN2mQ/index.m3u8
【柚子猫】5,https://jdvv009.microclassonline.com/20220404/yzwnAsGp/index.m3u8
【柚子猫】6,https://jdvv009.microclassonline.com/20220327/NF2iC97e/index.m3u8
【柚子猫】7,https://jdvv009.microclassonline.com/20220316/OM3IIShj/index.m3u8
【柚子猫】8,https://jdvv009.microclassonline.com/20220316/Q82TehQ8/index.m3u8
【柚子猫】9,https://jdvv009.microclassonline.com/20220216/cVQhPahk/index.m3u8
【柚子猫】10,https://jdvv009.microclassonline.com/20220131/EEmkTnvH/index.m3u8
【柚子猫】11,https://jdvv009.microclassonline.com/20220111/OjT7NCH9/index.m3u8
【柚子猫】12,https://jdvv009.microclassonline.com/20220104/ilXcwVUa/index.m3u8
【柚子猫】13,https://jdvv009.microclassonline.com/20211224/Nj1SM77a/index.m3u8
【柚子猫】14,https://jdvv009.microclassonline.com/20211208/ROTQssmf/index.m3u8
【柚子猫】15,https://jdvv009.microclassonline.com/20211208/WHt9WzFn/index.m3u8
【柚子猫】16,https://jdvv009.microclassonline.com/20211111/tqWt8n0O/index.m3u8
【柚子猫】17,https://jdvv009.microclassonline.com/20211002/5dpREb2o/index.m3u8
【柚子猫】18,https://jdvv009.microclassonline.com/20210930/4adcXoq5/index.m3u8
【柚子猫】19,https://jdvv009.microclassonline.com/20210921/X1af9Mzz/index.m3u8
【柚子猫】20,https://jdvv009.microclassonline.com/20210921/pDXybSCr/index.m3u8
【柚子猫】21,https://jdvv009.microclassonline.com/20210905/cmF8dgge/index.m3u8
【柚子猫】22,https://jdvv009.microclassonline.com/20210829/0zlOVxQr/index.m3u8
【柚子猫】23,https://jdvv009.microclassonline.com/20210820/O2Q7z4zj/index.m3u8
【柚子猫】24,https://jdvv009.microclassonline.com/20210802/XqcPv6XG/index.m3u8
【柚子猫】25,https://jdvv009.microclassonline.com/20210726/yDdqJSNE/index.m3u8
【柚子猫】26,https://jdvv009.microclassonline.com/20210719/zQ43suyy/index.m3u8
【柚子猫】27,https://jdvv009.microclassonline.com/20210717/jb8THZNr/index.m3u8
【柚子猫】28,https://jdvv009.microclassonline.com/20210409/cQKCKKQ9/index.m3u8
【柚子猫】29,https://jdvv009.microclassonline.com/20210711/jOfgIhyQ/index.m3u8
【柚子猫】30,https://jdvv009.microclassonline.com/20210716/hXesoADQ/index.m3u8
